Id,Image,Time,X,Y,Z,Heading,Roll,Pitch,Camera,Quality,Line,Color,AccuracyXy
215,p000214.jpg,1728324151,85215.51694,446923.1692,1.4674,122.9982,-1.6767,-6.573,0,1,0,C0;0;0;0;0;0,0.1
216,p000215.jpg,1728324152,85214.82652,446922.2204,1.4969,126.0841,-1.1017,-4.751,0,1,0,C0;0;0;0;0;0,0.1
217,p000216.jpg,1728324153,85214.11887,446921.3202,1.4896,132.7767,1.2077,-5.305,0,1,0,C0;0;0;0;0;0,0.1
218,p000217.jpg,1728324154,85213.46146,446920.3787,1.4937,131.1267,0.9952,-4.812,0,1,0,C0;0;0;0;0;0,0.1
219,p000218.jpg,1728324155,85212.78387,446919.4904,1.4859,131.1694,-0.5946,-6.9532,0,1,0,C0;0;0;0;0;0,0.1
220,p000219.jpg,1728324156,85212.10373,446918.6862,1.5081,131.7202,-1.5784,-6.0998,0,1,0,C0;0;0;0;0;0,0.1
221,p000220.jpg,1728324157,85211.42853,446917.8961,1.4962,130.5336,-2.6855,-4.7166,0,1,0,C0;0;0;0;0;0,0.1
222,p000221.jpg,1728324158,85210.77267,446917.0865,1.5006,127.9913,-5.6061,-4.7481,0,1,0,C0;0;0;0;0;0,0.1
223,p000222.jpg,1728324159,85210.10535,446916.2054,1.5012,129.5771,-1.9355,-7.1689,0,1,0,C0;0;0;0;0;0,0.1
224,p000223.jpg,1728324160,85209.39195,446915.3764,1.483,130.6108,-1.5845,-5.5789,0,1,0,C0;0;0;0;0;0,0.1
225,p000224.jpg,1728324161,85208.64389,446914.5337,1.4606,131.122,2.3492,-5.2293,0,1,0,C0;0;0;0;0;0,0.1
226,p000225.jpg,1728324162,85207.94249,446913.6162,1.4726,133.0885,1.2539,-8.6333,0,1,0,C0;0;0;0;0;0,0.1
227,p000226.jpg,1728324163,85207.20432,446912.7152,1.4709,133.5942,2.9653,-6.2254,0,1,0,C0;0;0;0;0;0,0.1
228,p000227.jpg,1728324164,85206.48914,446911.8302,1.4638,132.9394,-0.825,-6.6748,0,1,0,C0;0;0;0;0;0,0.1
229,p000228.jpg,1728324165,85205.7854,446910.972,1.4658,128.5693,-1.6184,-6.6642,0,1,0,C0;0;0;0;0;0,0.1
230,p000229.jpg,1728324166,85205.18939,446910.0553,1.4864,124.5323,-0.3914,-4.9746,0,1,0,C0;0;0;0;0;0,0.1
231,p000230.jpg,1728324167,85204.56636,446909.1121,1.4849,128.9819,1.5893,-6.0336,0,1,0,C0;0;0;0;0;0,0.1
232,p000231.jpg,1728324168,85203.97797,446908.3355,1.4547,132.3356,-1.0702,-1.9791,0,1,0,C0;0;0;0;0;0,0.1
233,p000232.jpg,1728324169,85203.17316,446907.7542,1.4532,160.0722,1.133,-6.789,0,1,0,C0;0;0;0;0;0,0.1
234,p000233.jpg,1728324170,85202.2756,446907.7583,1.4543,-153.8982,0.7518,-7.7373,0,1,0,C0;0;0;0;0;0,0.1
235,p000234.jpg,1728324171,85201.77286,446908.0287,1.4505,-149.3498,1.8985,-9.2388,0,1,0,C0;0;0;0;0;0,0.1
236,p000235.jpg,1728324172,85201.39711,446908.219,1.4701,-147.4611,-0.3592,-10.1306,0,1,0,C0;0;0;0;0;0,0.1
237,p000236.jpg,1728324173,85201.03952,446908.3502,1.4877,178.5577,1.9379,-7.0228,0,1,0,C0;0;0;0;0;0,0.1
238,p000237.jpg,1728324174,85200.41325,446908.1797,1.4834,150.3223,-1.6092,-3.6655,0,1,0,C0;0;0;0;0;0,0.1
239,p000238.jpg,1728324175,85200.32602,446907.9618,1.4595,112.8091,0.1313,-8.9994,0,1,0,C0;0;0;0;0;0,0.1
240,p000239.jpg,1728324176,85200.15009,446907.2069,1.5417,127.7907,1.8834,-7.2824,0,1,0,C0;0;0;0;0;0,0.1
241,p000240.jpg,1728324177,85199.66335,446906.5657,1.6946,131.9967,0.778,-7.8212,0,1,0,C0;0;0;0;0;0,0.1
242,p000241.jpg,1728324178,85199.13527,446905.8542,1.7925,133.0065,-2.4718,-7.0318,0,1,0,C0;0;0;0;0;0,0.1
243,p000242.jpg,1728324179,85198.67737,446905.3671,1.8747,128.8888,-0.9778,-7.3785,0,1,0,C0;0;0;0;0;0,0.1
244,p000243.jpg,1728324180,85198.13658,446904.7184,1.8998,130.9903,-1.2303,-5.7583,0,1,0,C0;0;0;0;0;0,0.1
245,p000244.jpg,1728324181,85197.70718,446904.1434,2.0399,134.5091,0.1697,-7.4373,0,1,0,C0;0;0;0;0;0,0.1
246,p000245.jpg,1728324182,85197.17654,446903.6421,2.0541,139.7797,-4.2163,-8.1488,0,1,0,C0;0;0;0;0;0,0.1
247,p000246.jpg,1728324183,85196.8479,446903.371,2.2024,165.7097,-2.4715,-6.4758,0,1,0,C0;0;0;0;0;0,0.1
248,p000247.jpg,1728324184,85196.50546,446903.4961,2.2151,-139.3605,-1.7452,-6.6869,0,1,0,C0;0;0;0;0;0,0.1
249,p000248.jpg,1728324185,85196.08118,446903.8588,2.2046,-133.0175,-2.422,-5.2277,0,1,0,C0;0;0;0;0;0,0.1
250,p000249.jpg,1728324186,85195.59338,446904.2737,2.2108,-135.8396,-4.1758,-7.1156,0,1,0,C0;0;0;0;0;0,0.1
251,p000250.jpg,1728324187,85195.05341,446904.7259,2.2071,-135.5738,-3.1433,-6.7735,0,1,0,C0;0;0;0;0;0,0.1
252,p000251.jpg,1728324188,85194.51044,446905.181,2.2116,-135.1322,-1.4435,-5.7477,0,1,0,C0;0;0;0;0;0,0.1
253,p000252.jpg,1728324189,85193.90831,446905.6907,2.2131,-134.0298,-0.0492,-5.3632,0,1,0,C0;0;0;0;0;0,0.1
254,p000253.jpg,1728324190,85193.30162,446906.1769,2.1974,-138.249,-1.4589,-7.4148,0,1,0,C0;0;0;0;0;0,0.1
255,p000254.jpg,1728324191,85192.63101,446906.6809,2.2198,-139.6168,-3.8763,-4.5205,0,1,0,C0;0;0;0;0;0,0.1
256,p000255.jpg,1728324192,85192.01068,446907.2112,2.1907,-138.7562,-3.2531,-8.2197,0,1,0,C0;0;0;0;0;0,0.1
257,p000256.jpg,1728324193,85191.37132,446907.7262,2.1908,-135.2099,-1.4486,-6.7132,0,1,0,C0;0;0;0;0;0,0.1
258,p000257.jpg,1728324195,85190.67068,446908.3142,2.1835,-135.99,-0.6515,-5.5363,0,1,0,C0;0;0;0;0;0,0.1
259,p000258.jpg,1728324196,85190.01994,446908.8633,2.1515,-138.7289,-0.6174,-6.9519,0,1,0,C0;0;0;0;0;0,0.1
260,p000259.jpg,1728324197,85189.35452,446909.3661,2.1772,-137.2878,-3.397,-6.6696,0,1,0,C0;0;0;0;0;0,0.1
261,p000260.jpg,1728324198,85188.79282,446909.8937,2.1899,-132.6846,-0.2929,-4.3255,0,1,0,C0;0;0;0;0;0,0.1
262,p000261.jpg,1728324199,85188.87823,446910.3558,2.1612,-66.6161,-1.6056,-8.2113,0,1,0,C0;0;0;0;0;0,0.1
263,p000262.jpg,1728324200,85189.25632,446910.8121,2.0411,-53.4807,-5.0907,-4.8585,0,1,0,C0;0;0;0;0;0,0.1
264,p000263.jpg,1728324201,85189.92834,446911.4749,1.9987,-53.936,-3.8754,-6.2533,0,1,0,C0;0;0;0;0;0,0.1
265,p000264.jpg,1728324202,85190.40002,446912.0594,1.872,-48.3945,-3.8452,0.3053,0,1,0,C0;0;0;0;0;0,0.1
266,p000265.jpg,1728324203,85190.88911,446912.6531,1.8425,-47.8714,-1.8985,-4.8105,0,1,0,C0;0;0;0;0;0,0.1
267,p000266.jpg,1728324204,85191.37836,446913.2598,1.7047,-49.485,-1.1861,1.0177,0,1,0,C0;0;0;0;0;0,0.1
268,p000267.jpg,1728324205,85191.86661,446913.8786,1.6397,-53.1532,-5.0378,-4.0978,0,1,0,C0;0;0;0;0;0,0.1
269,p000268.jpg,1728324206,85192.26195,446914.2589,1.644,-44.8032,-4.5571,-2.7014,0,1,0,C0;0;0;0;0;0,0.1
270,p000269.jpg,1728324207,85192.66516,446914.4863,1.4522,-16.8036,-5.5669,-1.5817,0,1,0,C0;0;0;0;0;0,0.1
271,p000270.jpg,1728324208,85193.03871,446914.0681,1.441,40.5996,-2.0658,-4.8554,0,1,0,C0;0;0;0;0;0,0.1
272,p000271.jpg,1728324209,85193.54556,446913.4871,1.4358,45.0109,-1.8666,-2.7641,0,1,0,C0;0;0;0;0;0,0.1
273,p000272.jpg,1728324210,85194.30698,446912.7415,1.4477,49.1249,1.7064,-5.4108,0,1,0,C0;0;0;0;0;0,0.1
274,p000273.jpg,1728324211,85195.21748,446912.0736,1.4689,47.5799,-2.5593,-3.053,0,1,0,C0;0;0;0;0;0,0.1
275,p000274.jpg,1728324212,85195.98041,446911.4125,1.4817,49.9184,-0.9156,-3.387,0,1,0,C0;0;0;0;0;0,0.1
276,p000275.jpg,1728324213,85196.71884,446910.7534,1.4982,47.0874,1.031,-3.4175,0,1,0,C0;0;0;0;0;0,0.1
277,p000276.jpg,1728324214,85197.61572,446910.1078,1.4659,40.7514,2.342,-6.5713,0,1,0,C0;0;0;0;0;0,0.1
278,p000277.jpg,1728324215,85198.52248,446909.5174,1.4617,40.5809,-0.7364,-8.0651,0,1,0,C0;0;0;0;0;0,0.1
279,p000278.jpg,1728324216,85199.4379,446909.0981,1.4841,35.8829,-1.5463,-6.4315,0,1,0,C0;0;0;0;0;0,0.1
280,p000279.jpg,1728324217,85200.27887,446908.4993,1.4687,47.2302,-0.9707,-2.9812,0,1,0,C0;0;0;0;0;0,0.1
281,p000280.jpg,1728324218,85200.72867,446907.994,1.5073,58.6144,-1.6619,-7.2496,0,1,0,C0;0;0;0;0;0,0.1
282,p000281.jpg,1728324219,85200.98546,446908.0599,1.4927,16.1832,-2.8367,-6.1509,0,1,0,C0;0;0;0;0;0,0.1
283,p000282.jpg,1728324220,85201.69028,446907.9097,1.4933,33.684,0.7853,-6.521,0,1,0,C0;0;0;0;0;0,0.1
284,p000283.jpg,1728324221,85202.37888,446907.4409,1.4686,43.3723,1.2733,-5.296,0,1,0,C0;0;0;0;0;0,0.1
285,p000284.jpg,1728324222,85203.04156,446906.7002,1.5001,45.8134,-3.4824,-6.1966,0,1,0,C0;0;0;0;0;0,0.1
286,p000285.jpg,1728324223,85203.7952,446905.945,1.4641,42.4868,-3.6317,-6.8232,0,1,0,C0;0;0;0;0;0,0.1
287,p000286.jpg,1728324224,85204.57446,446905.2491,1.4684,39.173,-3.9349,-6.1103,0,1,0,C0;0;0;0;0;0,0.1
288,p000287.jpg,1728324225,85205.39769,446904.5599,1.4911,36.0242,-2.5116,-6.7765,0,1,0,C0;0;0;0;0;0,0.1
289,p000288.jpg,1728324226,85206.19781,446903.9587,1.4709,42.4075,-1.0782,-4.0671,0,1,0,C0;0;0;0;0;0,0.1
290,p000289.jpg,1728324227,85206.85535,446903.371,1.4743,56.3174,-0.6364,-6.9057,0,1,0,C0;0;0;0;0;0,0.1
291,p000290.jpg,1728324228,85207.07059,446902.714,1.4807,96.9814,3.0118,-5.3983,0,1,0,C0;0;0;0;0;0,0.1
292,p000291.jpg,1728324229,85206.74626,446902.1036,1.4529,128.5187,-3.0449,-6.6563,0,1,0,C0;0;0;0;0;0,0.1
293,p000292.jpg,1728324230,85206.23222,446901.511,1.4654,135.873,-0.725,-7.3997,0,1,0,C0;0;0;0;0;0,0.1
294,p000293.jpg,1728324231,85205.79301,446900.9039,1.4449,134.5627,-2.0743,-7.922,0,1,0,C0;0;0;0;0;0,0.1
295,p000294.jpg,1728324232,85205.37219,446900.2691,1.4646,135.8893,0.3014,-6.7148,0,1,0,C0;0;0;0;0;0,0.1
296,p000295.jpg,1728324233,85204.93326,446899.7557,1.4592,139.6816,-1.7189,-9.0727,0,1,0,C0;0;0;0;0;0,0.1
297,p000296.jpg,1728324234,85204.45,446899.8071,1.4562,-152.474,-4.2963,-5.4025,0,1,0,C0;0;0;0;0;0,0.1
298,p000297.jpg,1728324235,85203.86537,446900.2902,1.4679,-129.6086,-0.1753,-6.3926,0,1,0,C0;0;0;0;0;0,0.1
299,p000298.jpg,1728324236,85203.15326,446901.0042,1.4744,-129.9071,-1.7329,-7.0797,0,1,0,C0;0;0;0;0;0,0.1
300,p000299.jpg,1728324237,85202.4337,446901.8135,1.4817,-127.9144,-0.2978,-6.2247,0,1,0,C0;0;0;0;0;0,0.1
301,p000300.jpg,1728324238,85201.66577,446902.592,1.4782,-129.4409,-0.7725,-4.0292,0,1,0,C0;0;0;0;0;0,0.1
302,p000301.jpg,1728324239,85200.92685,446903.2042,1.4704,-138.5333,-3.5888,-3.5764,0,1,0,C0;0;0;0;0;0,0.1
303,p000302.jpg,1728324240,85200.13644,446903.4691,1.4901,-170.5796,-4.3257,-4.3261,0,1,0,C0;0;0;0;0;0,0.1
304,p000303.jpg,1728324241,85199.34439,446903.0759,1.4566,147.0673,-3.0104,-6.586,0,1,0,C0;0;0;0;0;0,0.1
305,p000304.jpg,1728324242,85198.60611,446902.4343,1.4713,138.9561,-0.9203,-7.1768,0,1,0,C0;0;0;0;0;0,0.1
306,p000305.jpg,1728324243,85197.85306,446901.7133,1.4938,136.7277,0.1097,-5.7006,0,1,0,C0;0;0;0;0;0,0.1
307,p000306.jpg,1728324244,85197.38873,446901.0499,1.46,116.3445,-5.9398,-3.7204,0,1,0,C0;0;0;0;0;0,0.1
308,p000307.jpg,1728324245,85197.6604,446901.1333,1.4402,3.6932,-5.6891,-9.3338,0,1,0,C0;0;0;0;0;0,0.1
309,p000308.jpg,1728324246,85198.04274,446901.916,1.4673,-55.0285,-3.906,-6.2975,0,1,0,C0;0;0;0;0;0,0.1
310,p000309.jpg,1728324247,85198.71304,446902.6785,1.47,-49.2524,-2.8237,-4.4253,0,1,0,C0;0;0;0;0;0,0.1
311,p000310.jpg,1728324248,85199.43561,446903.3848,1.4686,-44.673,-0.9794,-6.712,0,1,0,C0;0;0;0;0;0,0.1
312,p000311.jpg,1728324249,85200.27663,446903.5706,1.4687,8.4805,0.6483,-3.1847,0,1,0,C0;0;0;0;0;0,0.1
313,p000312.jpg,1728324250,85200.99895,446903.0181,1.4504,43.5335,1.5782,-5.3905,0,1,0,C0;0;0;0;0;0,0.1
314,p000313.jpg,1728324251,85201.73561,446902.3256,1.4568,44.7559,-3.7896,-4.2967,0,1,0,C0;0;0;0;0;0,0.1
315,p000314.jpg,1728324252,85202.56393,446901.6032,1.4819,39.951,-2.5986,-5.7698,0,1,0,C0;0;0;0;0;0,0.1
316,p000315.jpg,1728324253,85203.48451,446900.939,1.4855,37.827,-1.5279,-3.7116,0,1,0,C0;0;0;0;0;0,0.1
317,p000316.jpg,1728324254,85204.41325,446900.5846,1.4758,25.1617,-0.6465,-3.2218,0,1,0,C0;0;0;0;0;0,0.1
318,p000317.jpg,1728324255,85205.32208,446900.7455,1.4666,-17.0546,-1.7209,-7.5955,0,1,0,C0;0;0;0;0;0,0.1
319,p000318.jpg,1728324256,85206.08302,446901.3086,1.4689,-44.1323,0.3003,-5.1579,0,1,0,C0;0;0;0;0;0,0.1
320,p000319.jpg,1728324257,85206.85393,446901.9703,1.4809,-42.5665,-3.9601,-0.2341,0,1,0,C0;0;0;0;0;0,0.1
321,p000320.jpg,1728324258,85207.76022,446902.2297,1.4763,-19.4377,-3.776,-4.677,0,1,0,C0;0;0;0;0;0,0.1
322,p000321.jpg,1728324259,85208.65636,446901.9121,1.488,24.7558,-1.4486,-1.35,0,1,0,C0;0;0;0;0;0,0.1
323,p000322.jpg,1728324260,85209.48253,446901.4349,1.475,39.3927,-2.356,-2.1682,0,1,0,C0;0;0;0;0;0,0.1
324,p000323.jpg,1728324261,85210.23553,446900.852,1.4864,44.9108,-2.5778,-3.1461,0,1,0,C0;0;0;0;0;0,0.1
325,p000324.jpg,1728324262,85210.9572,446900.2176,1.5025,45.1188,-2.9402,-2.023,0,1,0,C0;0;0;0;0;0,0.1
326,p000325.jpg,1728324263,85211.67989,446899.5723,1.4591,39.4023,-3.7144,-5.5456,0,1,0,C0;0;0;0;0;0,0.1
327,p000326.jpg,1728324264,85212.42476,446898.8511,1.4808,39.0681,-3.8885,-5.9801,0,1,0,C0;0;0;0;0;0,0.1
328,p000327.jpg,1728324265,85213.17738,446898.1519,1.4852,40.114,-4.0995,-3.9899,0,1,0,C0;0;0;0;0;0,0.1
329,p000328.jpg,1728324267,85214.01074,446897.5002,1.472,41.2211,-1.9194,-2.4332,0,1,0,C0;0;0;0;0;0,0.1
330,p000329.jpg,1728324268,85214.8788,446896.8193,1.5045,48.5067,0.4279,-5.2918,0,1,0,C0;0;0;0;0;0,0.1
331,p000330.jpg,1728324269,85215.72626,446896.1079,1.4908,49.6928,1.7849,-3.9348,0,1,0,C0;0;0;0;0;0,0.1
332,p000331.jpg,1728324270,85216.569,446895.3858,1.506,50.0431,-1.6214,-2.3008,0,1,0,C0;0;0;0;0;0,0.1
333,p000332.jpg,1728324271,85217.44514,446894.6692,1.5321,49.5329,-2.5352,-2.3806,0,1,0,C0;0;0;0;0;0,0.1
334,p000333.jpg,1728324272,85218.28664,446894.0609,1.5066,46.0334,-2.8979,-2.5613,0,1,0,C0;0;0;0;0;0,0.1
335,p000334.jpg,1728324273,85218.98129,446893.459,1.4959,57.965,-2.4026,-1.903,0,1,0,C0;0;0;0;0;0,0.1
336,p000335.jpg,1728324274,85219.24254,446892.7914,1.496,99.9034,-0.8528,-5.8055,0,1,0,C0;0;0;0;0;0,0.1
337,p000336.jpg,1728324275,85218.87256,446892.1531,1.4856,137.5462,-3.5628,-4.8429,0,1,0,C0;0;0;0;0;0,0.1
338,p000337.jpg,1728324276,85218.18765,446891.3628,1.4942,140.0171,-3.1374,-3.9033,0,1,0,C0;0;0;0;0;0,0.1
339,p000338.jpg,1728324277,85217.48358,446890.4976,1.5131,138.1562,-5.3932,-2.954,0,1,0,C0;0;0;0;0;0,0.1
340,p000339.jpg,1728324278,85216.78929,446889.6028,1.5299,138.4915,-4.3272,-0.7561,0,1,0,C0;0;0;0;0;0,0.1
341,p000340.jpg,1728324279,85216.16341,446888.7496,1.4982,138.0249,-2.0594,-0.8451,0,1,0,C0;0;0;0;0;0,0.1
342,p000341.jpg,1728324280,85215.55847,446887.9322,1.5046,134.9533,-1.0783,-4.6237,0,1,0,C0;0;0;0;0;0,0.1
343,p000342.jpg,1728324281,85214.96149,446887.2338,1.5157,138.0435,-3.0632,-3.5192,0,1,0,C0;0;0;0;0;0,0.1
344,p000343.jpg,1728324282,85214.52617,446887.1532,1.5349,-160.1901,-1.6469,1.4658,0,1,0,C0;0;0;0;0;0,0.1
345,p000344.jpg,1728324283,85214.87877,446887.5449,1.5205,-60.7836,-1.9145,-1.612,0,1,0,C0;0;0;0;0;0,0.1
346,p000345.jpg,1728324284,85215.46771,446888.1187,1.4784,-44.0459,-4.6548,-7.4519,0,1,0,C0;0;0;0;0;0,0.1
347,p000346.jpg,1728324285,85216.20529,446888.9305,1.492,-40.0492,-6.4365,-4.8955,0,1,0,C0;0;0;0;0;0,0.1
348,p000347.jpg,1728324286,85216.83884,446889.7183,1.4814,-42.3383,-3.9251,-6.6183,0,1,0,C0;0;0;0;0;0,0.1
349,p000348.jpg,1728324287,85217.49261,446890.4914,1.491,-40.401,-3.1242,-4.1097,0,1,0,C0;0;0;0;0;0,0.1
350,p000349.jpg,1728324288,85218.17892,446891.2136,1.5067,-31.1547,-3.0967,-3.5201,0,1,0,C0;0;0;0;0;0,0.1
351,p000350.jpg,1728324289,85218.88924,446891.9805,1.495,-37.7931,-0.4395,-5.9835,0,1,0,C0;0;0;0;0;0,0.1
352,p000351.jpg,1728324290,85219.56927,446892.4337,1.4914,-19.446,-5.1977,-4.8952,0,1,0,C0;0;0;0;0;0,0.1
353,p000352.jpg,1728324291,85220.28879,446892.1692,1.4686,34.397,-0.9535,-9.9338,0,1,0,C0;0;0;0;0;0,0.1
354,p000353.jpg,1728324292,85221.0666,446891.7048,1.4622,49.2774,-3.919,-5.8158,0,1,0,C0;0;0;0;0;0,0.1
355,p000354.jpg,1728324293,85221.86414,446891.0192,1.4653,51.5464,-5.7345,-9.6265,0,1,0,C0;0;0;0;0;0,0.1
356,p000355.jpg,1728324294,85222.65245,446890.4404,1.4644,43.3292,-5.2403,-9.5639,0,1,0,C0;0;0;0;0;0,0.1
357,p000356.jpg,1728324295,85223.39172,446889.9814,1.4536,34.9972,-6.5117,-8.4305,0,1,0,C0;0;0;0;0;0,0.1
358,p000357.jpg,1728324296,85224.08987,446889.589,1.4968,33.2414,-2.8182,-7.8371,0,1,0,C0;0;0;0;0;0,0.1
359,p000358.jpg,1728324297,85224.91046,446889.1851,1.4771,39.986,-1.2075,-7.0971,0,1,0,C0;0;0;0;0;0,0.1
360,p000359.jpg,1728324298,85225.74129,446888.6456,1.4877,45.1271,-0.6628,-9.2647,0,1,0,C0;0;0;0;0;0,0.1
361,p000360.jpg,1728324299,85226.57805,446888.027,1.4915,43.168,-2.3359,-6.9949,0,1,0,C0;0;0;0;0;0,0.1
362,p000361.jpg,1728324300,85227.53033,446887.4166,1.4872,35.9442,-3.8179,-6.7006,0,1,0,C0;0;0;0;0;0,0.1
363,p000362.jpg,1728324301,85228.42628,446886.8242,1.4872,36.3395,-3.9805,-7.1009,0,1,0,C0;0;0;0;0;0,0.1
364,p000363.jpg,1728324302,85229.17532,446886.173,1.4851,47.042,-3.8707,-6.2204,0,1,0,C0;0;0;0;0;0,0.1
365,p000364.jpg,1728324303,85229.48206,446885.3351,1.4778,84.3709,-1.629,-4.0095,0,1,0,C0;0;0;0;0;0,0.1
366,p000365.jpg,1728324304,85229.19275,446884.6005,1.4612,127.4726,-1.1345,-5.4964,0,1,0,C0;0;0;0;0;0,0.1
367,p000366.jpg,1728324305,85228.40634,446884.2682,1.4815,176.4186,-1.1452,-5.1364,0,1,0,C0;0;0;0;0;0,0.1
368,p000367.jpg,1728324306,85227.45589,446884.4698,1.4724,-157.5556,0.5997,-6.1352,0,1,0,C0;0;0;0;0;0,0.1
369,p000368.jpg,1728324307,85226.59346,446884.8185,1.4599,-151.4656,-4.5001,-7.835,0,1,0,C0;0;0;0;0;0,0.1
370,p000369.jpg,1728324308,85225.75786,446885.1693,1.4947,-156.4718,-3.2657,-7.124,0,1,0,C0;0;0;0;0;0,0.1
371,p000370.jpg,1728324309,85224.86185,446885.458,1.4705,-165.6347,-2.3608,-6.5025,0,1,0,C0;0;0;0;0;0,0.1
372,p000371.jpg,1728324310,85223.9118,446885.4029,1.4854,167.0321,-2.4511,-4.8676,0,1,0,C0;0;0;0;0;0,0.1
373,p000372.jpg,1728324311,85223.04633,446884.8988,1.4894,140.8139,-5.2784,-6.0796,0,1,0,C0;0;0;0;0;0,0.1
374,p000373.jpg,1728324312,85222.23077,446884.1743,1.4808,135.6268,-3.1067,-4.9747,0,1,0,C0;0;0;0;0;0,0.1
375,p000374.jpg,1728324313,85221.46443,446883.3113,1.4793,134.4996,-3.1732,-4.5227,0,1,0,C0;0;0;0;0;0,0.1
376,p000375.jpg,1728324314,85220.7393,446882.4221,1.4786,131.033,-2.8531,-5.1968,0,1,0,C0;0;0;0;0;0,0.1
377,p000376.jpg,1728324315,85220.05388,446881.5221,1.4891,130.5512,-3.2338,-3.4967,0,1,0,C0;0;0;0;0;0,0.1
378,p000377.jpg,1728324316,85219.36644,446880.559,1.4642,132.1028,-1.7118,-5.3803,0,1,0,C0;0;0;0;0;0,0.1
379,p000378.jpg,1728324317,85218.7018,446879.6267,1.4575,133.0731,-0.3969,-4.2536,0,1,0,C0;0;0;0;0;0,0.1
380,p000379.jpg,1728324318,85217.97162,446878.7081,1.4695,135.0533,1.3675,-7.6431,0,1,0,C0;0;0;0;0;0,0.1
381,p000380.jpg,1728324319,85217.30692,446877.825,1.4812,133.6222,-2.1139,-2.9367,0,1,0,C0;0;0;0;0;0,0.1
382,p000381.jpg,1728324320,85216.55867,446876.9082,1.472,133.1042,-2.554,-4.9389,0,1,0,C0;0;0;0;0;0,0.1
383,p000382.jpg,1728324321,85215.85809,446875.9935,1.4545,130.9341,-3.0491,-6.6197,0,1,0,C0;0;0;0;0;0,0.1
384,p000383.jpg,1728324322,85215.17667,446875.1146,1.4933,132.1564,-3.6078,-5.3045,0,1,0,C0;0;0;0;0;0,0.1
385,p000384.jpg,1728324323,85214.40485,446874.1878,1.4915,132.7941,-3.1491,-6.097,0,1,0,C0;0;0;0;0;0,0.1
386,p000385.jpg,1728324324,85213.62259,446873.3048,1.476,133.3155,-2.3763,-6.1181,0,1,0,C0;0;0;0;0;0,0.1
387,p000386.jpg,1728324325,85212.75903,446872.3359,1.4688,132.8671,-1.3168,-7.0999,0,1,0,C0;0;0;0;0;0,0.1
388,p000387.jpg,1728324326,85211.9622,446871.4248,1.4667,132.8627,0.0416,-8.2327,0,1,0,C0;0;0;0;0;0,0.1
389,p000388.jpg,1728324327,85211.25937,446870.5047,1.4872,133.1598,0.4135,-7.74,0,1,0,C0;0;0;0;0;0,0.1
390,p000389.jpg,1728324328,85210.50098,446869.6171,1.4962,136.7213,2.2988,-5.0856,0,1,0,C0;0;0;0;0;0,0.1
391,p000390.jpg,1728324329,85209.76697,446868.7302,1.4701,132.3435,-0.6789,-5.1001,0,1,0,C0;0;0;0;0;0,0.1
392,p000391.jpg,1728324330,85209.07736,446867.8313,1.4807,129.0196,-5.3198,-5.8477,0,1,0,C0;0;0;0;0;0,0.1
393,p000392.jpg,1728324331,85208.36581,446866.8962,1.4704,128.0259,-4.9226,-9.0137,0,1,0,C0;0;0;0;0;0,0.1
394,p000393.jpg,1728324332,85207.63129,446865.9659,1.4884,131.2302,-4.6481,-4.4691,0,1,0,C0;0;0;0;0;0,0.1
395,p000394.jpg,1728324333,85206.8403,446865.0453,1.4525,134.666,-0.5539,-9.3384,0,1,0,C0;0;0;0;0;0,0.1
396,p000395.jpg,1728324334,85206.06741,446864.2053,1.4665,135.1592,-2.1838,-7.9089,0,1,0,C0;0;0;0;0;0,0.1
397,p000396.jpg,1728324335,85205.32245,446863.3297,1.4847,134.9946,-1.2105,-8.9922,0,1,0,C0;0;0;0;0;0,0.1
398,p000397.jpg,1728324336,85204.65402,446862.4859,1.4808,133.4649,1.2992,-7.6751,0,1,0,C0;0;0;0;0;0,0.1
399,p000398.jpg,1728324337,85204.0103,446861.6161,1.469,130.6506,-2.4549,-6.6541,0,1,0,C0;0;0;0;0;0,0.1
400,p000399.jpg,1728324338,85203.27821,446860.6702,1.4665,127.6816,-4.7819,-8.3635,0,1,0,C0;0;0;0;0;0,0.1
401,p000400.jpg,1728324339,85202.57007,446859.8015,1.4901,127.6028,-5.7867,-6.7534,0,1,0,C0;0;0;0;0;0,0.1
402,p000401.jpg,1728324340,85201.89113,446858.9004,1.4825,128.7163,-3.9058,-7.3158,0,1,0,C0;0;0;0;0;0,0.1
403,p000402.jpg,1728324341,85201.17044,446858.0695,1.4574,133.9559,-5.0782,-5.6382,0,1,0,C0;0;0;0;0;0,0.1
404,p000403.jpg,1728324342,85200.30078,446857.3237,1.4574,144.2035,-2.0676,-7.8744,0,1,0,C0;0;0;0;0;0,0.1
405,p000404.jpg,1728324343,85199.27341,446856.8926,1.4745,168.6953,-3.2704,-10.3561,0,1,0,C0;0;0;0;0;0,0.1
406,p000405.jpg,1728324344,85198.24223,446857.0361,1.4672,-154.3641,-3.9125,-8.7251,0,1,0,C0;0;0;0;0;0,0.1
407,p000406.jpg,1728324345,85197.44087,446857.6437,1.4719,-138.6526,-4.1597,-6.9871,0,1,0,C0;0;0;0;0;0,0.1
408,p000407.jpg,1728324346,85196.7359,446858.3315,1.4745,-137.3763,-5.7446,-8.288,0,1,0,C0;0;0;0;0;0,0.1
