id,x,y
1669,85204.3685,446911.028
1670,85210.0692,446917.9772
1671,85223.2122,446929.1938
1672,85223.5703,446929.5126
1673,85223.5526,446929.4739
1674,85223.9209,446929.9562
1675,85209.6002,446917.2571
1676,85209.0546,446916.5966
1677,85225.9493,446932.0079
1678,85226.10809,446931.8509
1679,85226.08411,446931.8705
1680,85211.5564,446919.7267
1681,85211.3869,446919.5598
1682,85209.1613,446916.8275
1683,85208.6162,446916.181
1684,85210.6994,446918.8679
1685,85214.48981,446923.4697
1686,85214.3327,446918.3337
1687,85224.34599,446930.2402
1688,85210.4901,446913.6571
1689,85220.2507,446925.045
1690,85225.304,446930.8391
1691,85207.3541,446914.6281
1692,85221.05569,446925.8571
1693,85221.47141,446926.9347
1694,85215.7338,446919.7235
1695,85221.9269,446927.5106
1696,85220.2292,446924.8437
1697,85222.2502,446927.9008
1698,85221.85789,446927.4164
1699,85221.4664,446926.9415
1700,85206.1441,446908.1075
1701,85221.3718,446926.4995
1702,85221.3437,446926.3352
1703,85220.37109,446925.1618
1704,85211.15871,446919.303
1705,85213.213,446916.877
1706,85206.3735,446908.5598
1707,85203.6127,446910.3963
1708,85206.3049,446913.5923
1709,85210.5807,446918.7059
1710,85206.2305,446908.6005
1711,85208.05569,446915.6855
1712,85222.6568,446928.4047
1713,85213.06619,446916.7975
1714,85222.9684,446928.8002
1715,85208.5759,446911.3695
1716,85220.5728,446925.5454
1717,85216.2393,446925.4341
1718,85218.9259,446923.8499
1719,85217.7589,446922.3664
1720,85219.50301,446924.7073
1721,85205.6862,446912.5306
1722,85204.6983,446911.3849
1723,85218.0327,446927.9445
1724,85216.1245,446927.1349
1725,85211.4381,446919.6202
1726,85205.39349,446912.2307
1727,85219.2963,446924.3014
1728,85211.3369,446914.5144
1729,85220.66409,446925.5762
1730,85215.6422,446919.8
1731,85202.7822,446908.9893
1732,85208.50011,446916.282
1733,85214.185,446928.754
1734,85214.6273,446928.3667
1735,85215.4469,446927.6888
1736,85213.7229,446929.1248
1737,85213.7151,446929.1149
1738,85213.71021,446929.1232
1739,85220.6628,446925.7704
1740,85221.09599,446925.9978
1741,85213.04089,446929.6405
1742,85213.02431,446929.6612
1743,85213.39729,446929.3566
1744,85213.0094,446929.6629
1745,85212.985,446929.6824
1746,85212.97031,446929.7002
1747,85213.3477,446929.3929
1748,85217.21021,446921.9889
1749,85220.5625,446925.3498
1750,85211.9599,446930.509
1751,85211.897,446930.5671
1752,85212.3546,446930.1948
1753,85212.2699,446930.262
1754,85217.62691,446922.8524
1755,85206.8045,446909.0646
1756,85205.742,446912.6984
1757,85205.00819,446911.8058
1758,85209.1935,446911.9259
1759,85207.01711,446909.29
1760,85218.16409,446922.869
1761,85211.4131,446914.4937
1762,85212.5945,446933.4297
1763,85213.0078,446933.9211
1764,85218.0405,446928.1916
1765,85214.6255,446928.3378
1766,85211.27879,446932.2508
1767,85211.3736,446932.3466
1768,85211.76331,446932.8219
1769,85212.1339,446933.2213
1770,85212.08859,446933.2167
1771,85212.09061,446933.207
1772,85212.6024,446933.4219
1773,85212.45219,446933.2299
1774,85212.60201,446933.398
1775,85212.8446,446933.7362
1776,85213.0161,446933.9312
1777,85213.105,446934.0452
1778,85213.36079,446934.8138
1779,85213.2724,446934.6847
1780,85216.9454,446921.0023
1781,85214.52499,446928.4169
1782,85211.68851,446932.7408
1783,85211.6758,446932.7393
1784,85212.0811,446933.2059
1785,85212.5836,446933.3824
1786,85212.98199,446933.8656
1787,85213.6969,446935.1779
1788,85220.5349,446925.2248
1789,85213.2614,446934.1426
1790,85213.7108,446935.1771
1791,85213.8004,446935.7816
1792,85214.00459,446935.5568
1793,85213.7872,446935.7899
1794,85214.00951,446935.547
1795,85214.45711,446928.4661
1796,85213.1499,446934.5289
1797,85214.8345,446928.1539
1798,85215.0125,446928.008
1799,85211.15289,446932.0915
1800,85211.17059,446932.0896
1801,85215.4229,446927.5267
1802,85215.25999,446936.5554
1803,85214.8385,446936.1199
1804,85214.73759,446935.9594
1805,85214.4814,446935.6613
1806,85214.3553,446935.5281
1807,85213.92999,446935.7426
1808,85211.1505,446932.0756
1809,85215.4874,446937.3205
1810,85215.3347,446937.153
1811,85215.2527,446936.5598
1812,85215.21449,446936.5491
1813,85214.9424,446936.2458
1814,85214.8322,446936.0867
1815,85214.5372,446935.7393
1816,85206.5401,446909.0239
1817,85215.8851,446938.0782
1818,85215.9006,446938.1158
1819,85215.84711,446938.1132
1820,85215.63451,446937.5543
1821,85215.2121,446936.5319
1822,85214.7869,446936.0396
1823,85209.38699,446912.2167
1824,85209.4985,446912.3495
1825,85209.4048,446912.2339
1826,85212.03259,446915.4349
1827,85212.0874,446915.494
1828,85211.4455,446914.4333
1829,85212.18851,446915.5526
1830,85218.9209,446923.8238
1831,85216.65379,446938.3757
1832,85216.6676,446938.4153
1833,85216.3839,446938.0333
1834,85216.6787,446938.4046
1835,85216.38789,446938.0542
1836,85216.2403,446937.8155
1837,85209.7645,446912.6473
1838,85209.77049,446912.6541
1839,85217.00169,446921.0876
1840,85217.1582,446938.9068
1841,85217.02609,446938.7808
1842,85217.1602,446938.9204
1843,85211.2717,446931.6989
1844,85211.19949,446931.6867
1845,85211.28101,446931.6873
1846,85216.353,446937.8702
1847,85214.45219,446935.6267
1848,85217.60339,446927.7659
1849,85218.3083,446928.6066
1850,85211.0536,446931.5206
1851,85218.5513,446928.8527
1852,85218.0542,446928.2585
1853,85211.5065,446930.8687
1854,85211.0531,446931.2892
1855,85219.5721,446930.1103
1856,85219.3215,446929.8028
1857,85218.4682,446928.7634
1858,85213.81709,446928.9872
1859,85211.3615,446931.0277
1860,85211.89861,446930.5598
1861,85211.51669,446930.8682
1862,85215.99831,446938.0033
1863,85221.2532,446932.1752
1864,85220.2606,446930.9543
1865,85220.043,446930.6923
1866,85219.8421,446930.5054
1867,85212.54781,446930.0273
1868,85216.87759,446938.5995
1869,85217.2747,446939.5259
1870,85217.5752,446939.9116
1871,85217.8591,446940.4192
1872,85218.23531,446940.2734
1873,85222.46609,446936.7778
1874,85222.4747,446936.811
1875,85222.96429,446936.3425
1876,85223.30721,446936.3173
1877,85223.3707,446936.0444
1878,85223.56171,446935.8811
1879,85224.21359,446935.8914
1880,85222.66319,446933.9457
1881,85221.0453,446931.915
1882,85221.74249,446932.7559
1883,85221.0988,446932.006
1884,85220.1837,446930.8804
1885,85219.6891,446930.3117
1886,85220.2477,446930.9629
1887,85219.9064,446930.5497
1888,85219.6048,446930.1522
1889,85214.22369,446928.6804
1890,85212.5143,446930.0558
1891,85212.0024,446930.4763
1892,85211.7218,446930.7041
1893,85211.34911,446931.0357
1894,85217.44119,446939.7488
1895,85217.8499,446940.4333
1896,85217.8719,446940.4027
1897,85218.0732,446940.2284
1898,85218.2056,446940.1918
1899,85218.2197,446940.1989
1900,85218.8367,446940.3081
1901,85220.65041,446938.8024
1902,85222.495,446936.7852
1903,85222.95779,446936.3336
1904,85222.9586,446936.3397
1905,85223.8226,446935.7182
1906,85223.8438,446935.6884
1907,85222.34419,446933.5128
1908,85222.39819,446933.5775
1909,85220.7695,446931.602
1910,85221.2686,446932.2292
1911,85220.6902,446931.5248
1912,85220.0479,446930.7582
1913,85214.2437,446928.6605
1914,85212.48441,446930.0789
1915,85211.1584,446931.21
1916,85220.97479,446938.5523
1917,85223.349,446936.0326
1918,85218.7525,446929.1378
1919,85215.0683,446927.9576
1920,85217.2359,446927.2669
1921,85216.99159,446926.9542
1922,85214.4678,446935.6561
1923,85217.3349,446927.3801
1924,85219.09579,446929.548
1925,85218.3456,446928.6027
1926,85223.8102,446935.2841
1927,85221.63879,446938.0035
1928,85216.0141,446927.0751
1929,85221.5555,446932.5518
1930,85221.7774,446932.8254
1931,85215.0638,446927.9661
1932,85215.5513,446927.3761
1933,85216.125,446926.9534
1934,85215.3927,446927.7042
1935,85212.95979,446922.0145
1936,85212.5972,446921.5773
1937,85214.33031,446923.6862
1938,85214.8903,446924.3925
1939,85215.6523,446927.4904
1940,85216.1002,446927.1368
1941,85215.22659,446924.8129
1942,85210.8972,446932.191
1943,85216.4142,446926.8924
1944,85216.504,446926.8093
1945,85216.4967,446926.8142
1946,85217.6048,446927.7011
1947,85220.50529,446931.253
1948,85223.9162,446935.4364
1949,85216.53641,446926.7728
1950,85213.04311,446922.1326
1951,85216.5385,446938.2504
1952,85214.9895,446924.566
1953,85214.69,446924.1769
1954,85213.0556,446934.4142
1955,85210.9053,446931.3389
1956,85215.8821,446925.6311
1957,85216.974,446926.9396
1958,85213.8342,446923.1346
1959,85216.8987,446926.8744
1960,85223.9196,446935.4872
1961,85217.0713,446927.1038
1962,85216.3119,446926.1273
1963,85213.5274,446934.9852
1964,85212.86079,446934.5266
1965,85210.8638,446931.3276
1966,85221.6255,446938.0023
1967,85212.7253,446934.5874
1968,85215.30099,446937.142
1969,85214.7894,446936.9716
1970,85214.81219,446936.931
1971,85214.2885,446923.6966
1972,85217.0956,446939.3068
1973,85212.6624,446921.8019
1974,85213.0643,446922.2878
1975,85211.7666,446920.665
1976,85211.06641,446919.821
1977,85210.54829,446919.1978
1978,85209.94901,446918.459
1979,85208.8335,446917.2865
1980,85208.86349,446917.2352
1981,85212.2717,446921.2524
1982,85208.13229,446917.8464
1983,85208.3567,446917.6709
1984,85208.5537,446917.5261
1985,85209.5338,446917.9906
1986,85210.0488,446918.5991
1987,85209.23891,446917.541
1988,85213.42599,446922.6752
1989,85211.9734,446920.8746
1990,85209.75281,446918.2511
1991,85211.05679,446919.756
1992,85216.1366,446920.064
1993,85213.9462,446917.7956
1994,85205.8932,446908.2139
1995,85202.7683,446905.2302
1996,85217.1487,446921.6851
1997,85205.229,446920.2701
1998,85205.2467,446920.2574
1999,85205.2171,446920.2806
2000,85206.78551,446913.9943
2001,85205.0081,446920.4105
2002,85212.3589,446920.7526
2003,85202.8206,446908.9725
2004,85205.4601,446912.333
2005,85204.2323,446921.076
2006,85204.1109,446921.1493
2007,85203.6494,446921.5356
2008,85203.5345,446921.7153
2009,85203.2661,446922.0203
2010,85203.83411,446921.3974
2011,85203.69839,446921.5104
2012,85203.4994,446921.7734
2013,85203.30251,446922.1021
2014,85203.2103,446921.9014
2015,85203.50929,446922.4781
2016,85203.49879,446922.457
2017,85203.5049,446922.4461
2018,85207.1221,446914.4182
2019,85213.7867,446922.5167
2020,85203.3907,446922.571
2021,85203.9178,446922.9755
2022,85203.9798,446922.9791
2023,85204.0094,446922.9656
2024,85204.4494,446923.4995
2025,85204.4048,446923.4575
2026,85208.3983,446916.0265
2027,85207.966,446927.8415
2028,85207.7644,446927.9824
2029,85207.9171,446927.7924
2030,85207.67841,446927.4637
2031,85207.3855,446927.4178
2032,85207.3848,446927.0735
2033,85207.3416,446927.031
2034,85207.3726,446927.0039
2035,85206.9953,446926.5656
2036,85207.03149,446926.6696
2037,85206.7793,446926.3416
2038,85206.7872,446926.3394
2039,85206.5457,446926.0678
2040,85206.194,446926.0161
2041,85206.149,446925.6818
2042,85206.18761,446925.6718
2043,85205.96561,446925.4236
2044,85205.6436,446925.1808
2045,85205.7683,446925.1934
2046,85205.345,446924.9841
2047,85205.5439,446925.0337
2048,85205.30701,446924.564
2049,85205.3567,446924.6066
2050,85208.3165,446928.2418
2051,85208.30589,446928.2399
2052,85208.11189,446928.3646
2053,85208.31329,446928.2384
2054,85207.86,446927.6586
2055,85207.31261,446927.2254
2056,85207.1723,446926.7993
2057,85206.9787,446926.5596
2058,85206.6199,446926.1438
2059,85206.3786,446925.8839
2060,85205.8812,446925.3312
2061,85205.3233,446924.9849
2062,85205.3439,446924.9352
2063,85207.0331,446914.2919
2064,85208.7003,446928.6657
2065,85201.4079,446907.3749
2066,85216.16,446920.0422
2067,85201.7901,446907.8389
2068,85215.34019,446919.5027
2069,85205.5999,446912.5377
2070,85208.5728,446928.5219
2071,85208.7019,446928.6519
2072,85208.8065,446928.7957
2073,85208.89951,446928.8972
2074,85209.1107,446929.1573
2075,85209.1283,446929.1995
2076,85209.3217,446929.3608
2077,85209.34441,446929.4572
2078,85209.5069,446930.0577
2079,85209.5078,446930.0768
2080,85209.82671,446930.4451
2081,85210.06419,446930.9032
2082,85210.133,446930.8254
2083,85210.1073,446930.8343
2084,85210.6722,446931.0625
2085,85210.5107,446930.8653
2086,85213.19389,446929.2327
2087,85212.5157,446929.7719
2088,85212.49339,446929.7877
2089,85217.6786,446922.3582
2090,85208.868,446928.876
2091,85209.1163,446929.1773
2092,85209.4516,446930.0438
2093,85210.0956,446930.8364
2094,85213.3089,446929.1313
2095,85213.88519,446928.663
2096,85213.5737,446928.9207
2097,85212.06039,446915.5151
2098,85213.12711,446917.6035
2099,85213.7998,446928.7322
2100,85215.86909,446919.6549
2101,85216.28551,446920.6268
2102,85216.2551,446920.6527
2103,85210.9884,446931.0159
2104,85209.18269,446929.6678
2105,85217.30881,446921.448
2106,85217.3134,446921.484
2107,85209.79919,446912.8045
2108,85213.47031,446917.2598
2109,85213.7878,446917.795
2110,85217.33859,446921.4762
2111,85216.4886,446920.4335
2112,85207.7469,446910.162
2113,85207.78841,446910.2308
2114,85214.27901,446918.1724
2115,85210.6676,446914.129
2116,85210.0114,446912.9248
2117,85214.8551,446918.9001
2118,85212.57471,446915.6422
2119,85214.95711,446919.0063
2120,85214.6138,446918.5852
2121,85212.60069,446915.6907
2122,85210.0798,446913.0817
2123,85202.6826,446908.8961
2124,85211.81281,446914.7417
2125,85208.5871,446917.5244
2126,85207.78819,446910.3723
2127,85212.841,446916.3979
2128,85212.1257,446920.4741
2129,85208.496,446917.498
2130,85199.02319,446912.7927
2131,85199.01199,446912.7853
2132,85199.0134,446912.7835
2133,85199.0195,446912.7808
2134,85212.83141,446916.4185
2135,85198.821,446912.9278
2136,85204.90939,446911.6812
2137,85210.1859,446913.1837
2138,85211.8577,446914.8242
2139,85212.8381,446916.4325
2140,85198.245,446913.4268
2141,85208.67371,446911.7188
2142,85212.03349,446915.5535
2143,85203.6067,446904.5182
2144,85211.9422,446914.939
2145,85209.4341,446912.5646
2146,85212.8882,446916.485
2147,85208.0069,446917.984
2148,85209.2663,446912.0906
2149,85197.3654,446914.082
2150,85197.3765,446914.085
2151,85197.42,446914.0958
2152,85197.2383,446914.5971
2153,85197.2458,446914.6437
2154,85197.2621,446914.6555
2155,85198.1452,446916.1557
2156,85198.2085,446916.2442
2157,85197.1143,446914.3416
2158,85197.1156,446914.3398
2159,85197.51019,446914.9889
2160,85197.6024,446915.1203
2161,85197.65109,446915.1816
2162,85197.4678,446914.975
2163,85197.6395,446915.1766
2164,85207.76759,446918.2101
2165,85198.76221,446916.5461
2166,85198.7854,446916.5594
2167,85198.802,446916.6023
2168,85207.6026,446918.1214
2169,85207.5751,446918.1027
2170,85213.0088,446917.096
2171,85209.6552,446918.0483
2172,85197.7,446915.3085
2173,85199.0612,446916.9213
2174,85202.1786,446908.377
2175,85210.1721,446913.1885
2176,85210.3838,446913.4756
2177,85204.6369,446920.7748
2178,85205.6073,446919.98
2179,85205.69971,446919.8983
2180,85205.97639,446919.6706
2181,85206.076,446919.5803
2182,85206.39931,446919.3159
2183,85206.54289,446919.1995
2184,85206.80721,446918.9844
2185,85206.9603,446918.8563
2186,85207.2049,446918.6557
2187,85207.29021,446918.5957
2188,85203.992,446923.3664
2189,85204.2307,446923.334
2190,85203.7428,446922.6907
2191,85204.0159,446921.2662
2192,85204.4597,446920.8963
2193,85204.2971,446921.0393
2194,85204.867,446920.5649
2195,85204.5433,446920.8292
2196,85205.26041,446920.2404
2197,85205.7498,446919.8356
2198,85205.5126,446920.0321
2199,85206.0202,446919.6202
2200,85205.85651,446919.7531
2201,85206.2776,446919.4059
2202,85206.3214,446919.3638
2203,85206.6203,446919.124
2204,85207.00281,446918.813
2205,85206.91389,446918.8824
2206,85207.19009,446909.1611
2207,85213.0285,446916.1917
2208,85204.7383,446923.8272
2209,85204.76961,446923.8664
2210,85204.7621,446923.8528
2211,85203.92751,446923.3868
2212,85210.74719,446914.2584
2213,85200.64549,446911.4492
2214,85200.5976,446911.4649
2215,85200.6059,446911.47
2216,85205.68401,446907.9223
2217,85210.52859,446913.6337
2218,85202.14439,446908.2929
2219,85211.19479,446914.4506
2220,85204.7507,446923.8272
2221,85211.9126,446914.9239
2222,85199.9994,446911.9449
2223,85200.02699,446911.9393
2224,85199.6664,446912.2263
2225,85205.092,446924.2956
2226,85205.0799,446924.2936
2227,85199.8286,446912.0996
2228,85199.5775,446912.4247
2229,85199.56351,446912.33
2230,85199.398,446912.5736
2231,85199.4231,446912.5295
2232,85206.0002,446908.3369
2233,85199.03349,446912.7843
2234,85198.6216,446913.1209
2235,85198.5863,446913.1478
2236,85205.2818,446907.2608
2237,85207.3373,446909.2809
2238,85199.44279,446917.3995
2239,85199.47701,446917.4031
2240,85199.466,446917.4122
2241,85199.1754,446917.0748
2242,85197.554,446915.5042
2243,85203.9857,446910.5594
2244,85208.2018,446910.3348
2245,85199.4884,446917.8628
2246,85199.5934,446917.9916
2247,85199.4702,446917.881
2248,85199.2775,446917.1742
2249,85199.0168,446916.8611
2250,85197.7901,446915.8157
2251,85203.0314,446905.0199
2252,85198.9129,446916.7288
2253,85203.7739,446904.3734
2254,85205.3264,446907.2629
2255,85203.30431,446904.8051
2256,85203.8756,446904.2786
2257,85207.7583,446910.3096
2258,85200.75841,446918.9568
2259,85201.16451,446919.4857
2260,85201.5688,446919.9882
2261,85201.7298,446920.5734
2262,85202.0276,446920.9916
2263,85202.6019,446921.2357
2264,85202.4183,446921.3792
2265,85202.866,446921.57
2266,85204.59039,446920.4647
2267,85203.63921,446921.2018
2268,85204.6344,446920.3865
2269,85205.35201,446919.794
2270,85200.4373,446918.9799
2271,85200.3855,446918.9849
2272,85200.8188,446919.0696
2273,85200.75391,446919.0074
2274,85200.96429,446919.2361
2275,85201.1259,446919.3854
2276,85201.28349,446919.5815
2277,85201.1479,446919.5018
2278,85201.48959,446919.8741
2279,85201.4176,446920.1719
2280,85201.478,446919.8947
2281,85201.73869,446920.576
2282,85202.3616,446921.3776
2283,85202.3907,446921.414
2284,85202.88271,446921.576
2285,85202.7374,446921.4033
2286,85202.8811,446921.5888
2287,85203.3757,446921.3685
2288,85204.48241,446920.5635
2289,85205.2733,446919.9224
2290,85208.0835,446916.2219
2291,85201.453,446907.3428
2292,85201.75369,446920.6664
2293,85208.4124,446910.5792
2294,85207.9975,446905.3607
2295,85207.79089,446901.101
2296,85207.54919,446909.5679
2297,85203.5663,446904.5678
2298,85207.5387,446918.0929
2299,85207.0601,446918.4764
2300,85209.13361,446899.9661
2301,85209.1333,446899.9895
2302,85209.50121,446899.6372
2303,85209.2034,446903.9883
2304,85209.36411,446904.2082
2305,85208.5107,446911.153
2306,85208.7959,446911.5817
2307,85201.15221,446907.1337
2308,85201.07561,446907.0636
2309,85203.80029,446904.3287
2310,85208.96091,446904.507
2311,85209.2101,446899.8754
2312,85209.1911,446899.912
2313,85208.9613,446904.5198
2314,85209.2365,446903.9626
2315,85209.6286,446899.5578
2316,85209.2397,446903.9772
2317,85209.71201,446899.483
2318,85208.5201,446911.1501
2319,85209.19389,446912.0206
2320,85203.9095,446904.3036
2321,85202.78999,446909.1228
2322,85208.6154,446910.8753
2323,85204.0855,446904.1223
2324,85205.26401,446907.2436
2325,85205.95621,446908.2742
2326,85205.63361,446907.8793
2327,85206.2679,446908.6614
2328,85204.1338,446904.1276
2329,85213.6521,446900.6973
2330,85214.67039,446899.8875
2331,85214.6608,446899.8699
2332,85214.6557,446899.8624
2333,85213.6512,446900.8006
2334,85213.6427,446900.7894
2335,85213.6412,446900.6812
2336,85208.4052,446905.0538
2337,85204.1884,446903.993
2338,85208.7211,446910.9858
2339,85205.2731,446907.2461
2340,85202.6132,446910.2151
2341,85203.0451,446909.3506
2342,85201.5488,446907.612
2343,85202.459,446908.7288
2344,85204.2993,446903.9381
2345,85203.8782,446910.9723
2346,85201.8517,446910.4885
2347,85201.7549,446910.5376
2348,85203.42931,446910.7568
2349,85204.4718,446903.7891
2350,85206.73151,446909.0024
2351,85207.209,446909.1728
2352,85201.6684,446910.6308
2353,85203.0636,446909.4263
2354,85204.56419,446903.7714
2355,85204.52631,446903.7684
2356,85204.59241,446903.7187
2357,85201.9756,446908.0087
2358,85204.9855,446903.4302
2359,85204.9948,446903.4138
2360,85201.2963,446910.892
2361,85204.1653,446911.2249
2362,85205.0491,446903.3585
2363,85205.0952,446903.3031
2364,85200.1774,446911.8273
2365,85198.6674,446913.0625
2366,85205.15891,446903.258
2367,85201.7449,446907.8322
2368,85201.40919,446910.8378
2369,85200.61591,446911.4744
2370,85200.4761,446911.5871
2371,85199.96539,446912.0004
2372,85198.22701,446913.4184
2373,85198.53149,446913.1687
2374,85198.03571,446913.5756
2375,85198.19859,446913.4479
2376,85198.22771,446913.4197
2377,85197.86909,446915.9052
2378,85201.39,446907.6479
2379,85201.2374,446910.9924
2380,85201.2316,446910.9893
2381,85197.7292,446913.8254
2382,85197.8326,446913.7523
2383,85200.19209,446918.6795
2384,85205.4608,446903.0125
2385,85205.48061,446903.0295
2386,85199.7061,446917.7205
2387,85199.84441,446918.2664
2388,85201.43311,446907.9865
2389,85205.4803,446902.947
2390,85205.5777,446902.8842
2391,85205.9686,446902.5488
2392,85206.0845,446902.4771
2393,85206.50819,446902.1156
2394,85205.5896,446902.8983
2395,85205.96539,446902.5857
2396,85206.3571,446902.2616
2397,85206.83949,446901.8855
2398,85206.6131,446902.0557
2399,85206.9381,446901.7826
2400,85207.1144,446901.6417
2401,85207.293,446901.5169
2402,85207.4465,446901.3938
2403,85201.5899,446908.1473
2404,85201.7722,446908.3914
2405,85205.7305,446906.8186
2406,85207.5425,446901.3118
2407,85207.1608,446901.6278
2408,85207.5419,446901.3241
2409,85207.5824,446901.2692
2410,85207.6557,446899.5944
2411,85207.02859,446901.4904
2412,85206.2769,446902.35
2413,85207.67101,446899.5776
2414,85206.1255,446902.4787
2415,85202.17821,446908.3872
2416,85205.99519,446906.613
2417,85206.4839,446906.2025
2418,85207.3331,446905.5315
2419,85206.92371,446905.8774
2420,85208.24451,446904.8258
2421,85209.6416,446903.6754
2422,85210.17599,446903.2393
2423,85210.79041,446902.7346
2424,85211.7043,446901.9943
2425,85212.2907,446897.4667
2426,85211.659,446897.979
2427,85211.09241,446898.4437
2428,85210.589,446898.8544
2429,85210.1395,446899.2185
2430,85207.9081,446901.0419
2431,85208.7032,446900.374
2432,85207.9481,446900.9776
2433,85208.0853,446900.8805
2434,85208.3177,446900.6919
2435,85205.8136,446906.7698
2436,85206.3233,446906.3608
2437,85208.28059,446904.8561
2438,85206.77609,446905.9933
2439,85207.24609,446905.6101
2440,85212.39349,446901.4224
2441,85210.48331,446902.9775
2442,85211.1022,446902.475
2443,85209.7052,446903.6138
2444,85210.114,446903.2775
2445,85207.29939,446905.5685
2446,85208.3447,446900.6695
2447,85208.3232,446900.6961
2448,85208.4084,446900.6005
2449,85205.8766,446906.7155
2450,85206.26559,446906.4083
2451,85213.48779,446900.5362
2452,85206.75459,446906.0005
2453,85206.9863,446905.8207
2454,85206.5358,446906.1936
2455,85205.8842,446906.7252
2456,85203.5742,446909.3535
2457,85208.73331,446900.3243
2458,85209.96989,446899.288
2459,85209.2518,446899.9125
2460,85210.51711,446898.8355
2461,85209.7415,446899.4982
2462,85210.8168,446898.4429
2463,85211.1301,446898.3338
2464,85211.6075,446897.9362
2465,85210.87579,446898.385
2466,85211.3905,446898.1163
2467,85212.1153,446897.5212
2468,85211.8914,446897.7006
2469,85212.7009,446897.0329
2470,85212.4366,446897.2532
2471,85211.8015,446897.8052
2472,85213.31461,446896.5333
2473,85211.57021,446898.0015
2474,85212.97479,446896.8273
2475,85212.33501,446897.3702
2476,85213.99229,446895.9828
2477,85213.3739,446896.4796
2478,85212.09821,446897.5639
2479,85214.38,446895.6598
2480,85212.84399,446896.9708
2481,85214.0562,446895.9224
2482,85213.7619,446896.0812
2483,85212.664,446897.0993
2484,85215.0739,446895.1097
2485,85214.4425,446895.6017
2486,85215.63699,446894.6278
2487,85214.84151,446895.2769
2488,85213.7776,446896.0775
2489,85215.25681,446894.9404
2490,85214.3456,446895.7133
2491,85216.7281,446893.7194
2492,85215.7484,446894.528
2493,85214.76469,446895.368
2494,85216.2352,446894.1307
2495,85215.1982,446895.0092
2496,85214.3912,446895.6807
2497,85217.7843,446892.8669
2498,85216.7663,446893.6907
2499,85215.6588,446894.6324
2500,85219.8912,446890.9228
2501,85217.4231,446893.1479
2502,85216.17841,446894.2075
2503,85215.2578,446894.9734
2504,85219.8642,446890.8544
2505,85216.9449,446893.5352
2506,85217.0977,446893.2126
2507,85216.1916,446894.2074
2508,85221.1194,446890.1077
2509,85223.0788,446888.4974
2510,85223.1171,446888.4893
2511,85223.49091,446888.8762
2512,85223.4771,446888.9133
2513,85223.8494,446889.3107
2514,85230.9769,446883.1712
2515,85224.2002,446889.7511
2516,85231.3031,446883.5603
2517,85224.4119,446890.0184
2518,85231.71271,446883.873
2519,85212.62241,446897.1603
2520,85213.23289,446896.6666
2521,85213.9227,446896.1066
2522,85210.1739,446899.1876
2523,85214.6897,446895.4891
2524,85215.5746,446894.7687
2525,85216.0704,446894.3638
2526,85222.8331,446888.8217
2527,85222.0085,446889.4726
2528,85223.39011,446888.796
2529,85223.3409,446888.7241
2530,85223.1917,446888.5463
2531,85223.87669,446889.3381
2532,85224.7854,446890.4601
2533,85214.70959,446899.5299
2534,85212.50369,446901.3308
2535,85211.3364,446902.2709
2536,85210.5448,446902.9357
2537,85213.5594,446896.4294
2538,85216.2419,446894.2361
2539,85220.23801,446890.9885
2540,85224.4799,446890.0657
2541,85187.30141,446907.9775
2542,85186.32069,446908.1031
2543,85186.82001,446907.7473
2544,85186.3517,446908.0978
2545,85186.7569,446907.6971
2546,85186.2897,446908.1373
2547,85186.786,446907.6925
2548,85186.45551,446908.0801
2549,85186.821,446907.7756
2550,85187.7668,446906.979
2551,85186.8152,446907.765
2552,85187.75,446907.0142
2553,85187.7269,446907.045
2554,85188.2625,446906.5759
2555,85187.79691,446906.9917
2556,85188.2569,446906.6031
2557,85188.9697,446906.3892
2558,85188.26981,446906.5934
2559,85189.015,446906.3452
2560,85189.41431,446905.9594
2561,85189.2811,446906.2545
2562,85189.59489,446905.98
2563,85189.88271,446905.6045
2564,85189.6299,446905.8133
2565,85189.90269,446905.4338
2566,85186.9957,446908.8284
2567,85187.04581,446908.8207
2568,85187.09531,446908.8126
2569,85187.0751,446908.7946
2570,85186.8589,446908.8971
2571,85187.8461,446907.627
2572,85188.1235,446906.718
2573,85189.0519,446906.6074
2574,85188.49989,446906.4
2575,85189.11391,446906.2283
2576,85189.51871,446905.9177
2577,85189.7066,446905.7452
2578,85190.2495,446905.618
2579,85191.3933,446904.6456
2580,85192.423,446903.8168
2581,85192.3893,446903.2164
2582,85192.4213,446903.1962
2583,85192.42081,446903.193
2584,85192.43559,446903.1971
2585,85192.8826,446902.7831
2586,85192.9381,446902.7799
2587,85192.7639,446902.907
2588,85193.1111,446902.6411
2589,85193.39281,446902.3909
2590,85193.4299,446902.3776
2591,85193.4301,446902.3618
2592,85193.80099,446901.9414
2593,85193.71899,446902.1263
2594,85193.63029,446901.6943
2595,85193.89661,446901.9545
2596,85194.7986,446901.3906
2597,85194.7688,446901.3932
2598,85194.7663,446901.3698
2599,85195.1449,446901.0936
2600,85194.9913,446901.3518
2601,85195.2776,446901.0776
2602,85195.4265,446900.7307
2603,85197.1252,446902.7966
2604,85197.6734,446903.4641
2605,85196.6508,446902.2261
2606,85195.38631,446900.9858
2607,85198.1291,446904.0168
2608,85198.4695,446904.4306
2609,85197.3696,446903.0921
2610,85198.93291,446904.9901
2611,85199.2765,446905.4044
